  7910.00000      2.60827
  7920.00000      2.60385
  7930.00000      2.59945
  7940.00000      2.59506
  7950.00000      2.59068
  7960.00000      2.58631
  7970.00000      2.58195
  7980.00000      2.57760
  7990.00000      2.57326
  8000.00000      2.56894
  8010.00000      2.56462
  8020.00000      2.56032
  8030.00000      2.55602
  8040.00000      2.55174
  8050.00000      2.54747
  8060.00000      2.54320
  8070.00000      2.53895
  8080.00000      2.53471
  8090.00000      2.53048
  8100.00000      2.52626
  8110.00000      2.52205
  8120.00000      2.51785
  8130.00000      2.51366
  8140.00000      2.50949
  8150.00000      2.50532
  8160.00000      2.50116
  8170.00000      2.49701
  8180.00000      2.49287
  8190.00000      2.48875
  8200.00000      2.48463
  8210.00000      2.48052
  8220.00000      2.47642
  8230.00000      2.47233
  8240.00000      2.46826
  8250.00000      2.46419
  8260.00000      2.46013
  8270.00000      2.45608
  8280.00000      2.45204
  8290.00000      2.44802
  8300.00000      2.44400
  8310.00000      2.43999
  8320.00000      2.43599
  8330.00000      2.43200
  8340.00000      2.42802
  8350.00000      2.42405
  8360.00000      2.42008
  8370.00000      2.41613
  8380.00000      2.41219
  8390.00000      2.40826
  8400.00000      2.40433
  8410.00000      2.40042
  8420.00000      2.39651
  8430.00000      2.39262
  8440.00000      2.38873
  8450.00000      2.38485
  8460.00000      2.38098
  8470.00000      2.37713
  8480.00000      2.37328
  8490.00000      2.36943
  8500.00000      2.36560
  8510.00000      2.36178
  8520.00000      2.35796
  8530.00000      2.35416
  8540.00000      2.35036
  8550.00000      2.34658
  8560.00000      2.34280
  8570.00000      2.33903
  8580.00000      2.33527
  8590.00000      2.33152
  8600.00000      2.32777
  8610.00000      2.32404
  8620.00000      2.32031
  8630.00000      2.31659
  8640.00000      2.31289
  8650.00000      2.30919
  8660.00000      2.30549
  8670.00000      2.30181
  8680.00000      2.29814
  8690.00000      2.29447
  8700.00000      2.29081
  8710.00000      2.28716
  8720.00000      2.28352
  8730.00000      2.27989
  8740.00000      2.27626
  8750.00000      2.27265
  8760.00000      2.26904
  8770.00000      2.26544
  8780.00000      2.26185
  8790.00000      2.25827
  8800.00000      2.25469
  8810.00000      2.25112
  8820.00000      2.24757
  8830.00000      2.24402
  8840.00000      2.24047
  8850.00000      2.23694
  8860.00000      2.23341
  8870.00000      2.22989
  8880.00000      2.22638
  8890.00000      2.22288
  8900.00000      2.21938
  8910.00000      2.21590
  8920.00000      2.21242
  8930.00000      2.20894
  8940.00000      2.20548
  8950.00000      2.20203
  8960.00000      2.19858
  8970.00000      2.19514
  8980.00000      2.19170
  8990.00000      2.18828
  9000.00000      2.18486
  9010.00000      2.18145
  9020.00000      2.17805
  9030.00000      2.17465
  9040.00000      2.17126
  9050.00000      2.16788
  9060.00000      2.16451
  9070.00000      2.16115
  9080.00000      2.15779
  9090.00000      2.15444
  9100.00000      2.15109
  9110.00000      2.14776
  9120.00000      2.14443
  9130.00000      2.14111
  9140.00000      2.13779
  9150.00000      2.13449
  9160.00000      2.13119
  9170.00000      2.12790
  9180.00000      2.12461
  9190.00000      2.12133
  9200.00000      2.11806
  9210.00000      2.11480
  9220.00000      2.11154
  9230.00000      2.10829
  9240.00000      2.10505
  9250.00000      2.10182
  9260.00000      2.09859
  9270.00000      2.09537
  9280.00000      2.09215
  9290.00000      2.08894
  9300.00000      2.08574
  9310.00000      2.08255
  9320.00000      2.07936
  9330.00000      2.07618
  9340.00000      2.07301
  9350.00000      2.06984
  9360.00000      2.06668
  9370.00000      2.06353
  9380.00000      2.06038
  9390.00000      2.05724
  9400.00000      2.05411
  9410.00000      2.05098
  9420.00000      2.04786
  9430.00000      2.04475
  9440.00000      2.04164
  9450.00000      2.03854
  9460.00000      2.03545
  9470.00000      2.03236
  9480.00000      2.02928
  9490.00000      2.02621
  9500.00000      2.02314
  9510.00000      2.02008
  9520.00000      2.01703
  9530.00000      2.01398
  9540.00000      2.01094
  9550.00000      2.00790
  9560.00000      2.00487
  9570.00000      2.00185
  9580.00000      1.99883
  9590.00000      1.99582
  9600.00000      1.99282
  9610.00000      1.98982
  9620.00000      1.98683
  9630.00000      1.98385
  9640.00000      1.98087
  9650.00000      1.97790
  9660.00000      1.97493
  9670.00000      1.97197
  9680.00000      1.96901
  9690.00000      1.96607
  9700.00000      1.96312
  9710.00000      1.96019
  9720.00000      1.95726
  9730.00000      1.95433
  9740.00000      1.95142
  9750.00000      1.94850
  9760.00000      1.94560
  9770.00000      1.94270
  9780.00000      1.93980
  9790.00000      1.93692
  9800.00000      1.93403
  9810.00000      1.93116
  9820.00000      1.92829
  9830.00000      1.92542
  9840.00000      1.92256
  9850.00000      1.91971
  9860.00000      1.91686
  9870.00000      1.91402
  9880.00000      1.91118
  9890.00000      1.90835
  9900.00000      1.90553
  9910.00000      1.90271
  9920.00000      1.89990
  9930.00000      1.89709
  9940.00000      1.89429
  9950.00000      1.89149
  9960.00000      1.88870
  9970.00000      1.88592
  9980.00000      1.88314
  9990.00000      1.88037
 10000.00000      1.87760
 10010.00000      1.87483
 10020.00000      1.87208
 10030.00000      1.86933
 10040.00000      1.86658
 10050.00000      1.86384
 10060.00000      1.86110
 10070.00000      1.85837
 10080.00000      1.85565
 10090.00000      1.85293
 10100.00000      1.85022
 10110.00000      1.84751
 10120.00000      1.84481
 10130.00000      1.84211
 10140.00000      1.83942
 10150.00000      1.83673
 10160.00000      1.83405
 10170.00000      1.83137
 10180.00000      1.82870
 10190.00000      1.82604
 10200.00000      1.82337
 10210.00000      1.82072
 10220.00000      1.81807
 10230.00000      1.81542
 10240.00000      1.81278
 10250.00000      1.81015
 10260.00000      1.80752
 10270.00000      1.80490
 10280.00000      1.80228
 10290.00000      1.79966
 10300.00000      1.79705
 10310.00000      1.79445
 10320.00000      1.79185
 10330.00000      1.78926
 10340.00000      1.78667
 10350.00000      1.78408
 10360.00000      1.78150
 10370.00000      1.77893
 10380.00000      1.77636
 10390.00000      1.77380
 10400.00000      1.77124
 10410.00000      1.76868
 10420.00000      1.76613
 10430.00000      1.76359
 10440.00000      1.76105
 10450.00000      1.75851
 10460.00000      1.75598
 10470.00000      1.75346
 10480.00000      1.75094
 10490.00000      1.74842
 10500.00000      1.74591
 10510.00000      1.74341
 10520.00000      1.74091
 10530.00000      1.73841
 10540.00000      1.73592
 10550.00000      1.73343
 10560.00000      1.73095
 10570.00000      1.72847
 10580.00000      1.72600
 10590.00000      1.72353
 10600.00000      1.72107
 10610.00000      1.71861
 10620.00000      1.71615
 10630.00000      1.71370
 10640.00000      1.71126
 10650.00000      1.70882
 10660.00000      1.70638
 10670.00000      1.70395
 10680.00000      1.70153
 10690.00000      1.69910
 10700.00000      1.69669
 10710.00000      1.69427
 10720.00000      1.69186
 10730.00000      1.68946
 10740.00000      1.68706
 10750.00000      1.68467
 10760.00000      1.68227
 10770.00000      1.67989
 10780.00000      1.67751
 10790.00000      1.67513
 10800.00000      1.67276
 10810.00000      1.67039
 10820.00000      1.66802
 10830.00000      1.66566
 10840.00000      1.66331
 10850.00000      1.66096
 10860.00000      1.65861
 10870.00000      1.65627
 10880.00000      1.65393
 10890.00000      1.65159
 10900.00000      1.64926
 10910.00000      1.64694
 10920.00000      1.64462
 10930.00000      1.64230
 10940.00000      1.63999
 10950.00000      1.63768
 10960.00000      1.63538
 10970.00000      1.63308
 10980.00000      1.63078
 10990.00000      1.62849
 11000.00000      1.62620
 11010.00000      1.62392
 11020.00000      1.62164
 11030.00000      1.61936
 11040.00000      1.61709
 11050.00000      1.61483
 11060.00000      1.61256
 11070.00000      1.61030
 11080.00000      1.60805
 11090.00000      1.60580
 11100.00000      1.60355
 11110.00000      1.60131
 11120.00000      1.59907
 11130.00000      1.59684
 11140.00000      1.59461
 11150.00000      1.59238
 11160.00000      1.59016
 11170.00000      1.58794
 11180.00000      1.58573
 11190.00000      1.58352
 11200.00000      1.58131
 11210.00000      1.57911
 11220.00000      1.57691
 11230.00000      1.57471
 11240.00000      1.57252
 11250.00000      1.57034
 11260.00000      1.56815
 11270.00000      1.56597
 11280.00000      1.56380
 11290.00000      1.56163
 11300.00000      1.55946
 11310.00000      1.55729
 11320.00000      1.55513
 11330.00000      1.55298
 11340.00000      1.55083
 11350.00000      1.54868
 11360.00000      1.54653
 11370.00000      1.54439
 11380.00000      1.54225
 11390.00000      1.54012
 11400.00000      1.53799
 11410.00000      1.53587
 11420.00000      1.53374
 11430.00000      1.53162
 11440.00000      1.52951
 11450.00000      1.52740
 11460.00000      1.52529
 11470.00000      1.52319
 11480.00000      1.52109
 11490.00000      1.51899
 11500.00000      1.51690
 11510.00000      1.51481
 11520.00000      1.51272
 11530.00000      1.51064
 11540.00000      1.50856
 11550.00000      1.50649
 11560.00000      1.50442
 11570.00000      1.50235
 11580.00000      1.50029
 11590.00000      1.49823
 11600.00000      1.49617
 11610.00000      1.49411
 11620.00000      1.49206
 11630.00000      1.49002
 11640.00000      1.48798
 11650.00000      1.48594
 11660.00000      1.48390
 11670.00000      1.48187
 11680.00000      1.47984
 11690.00000      1.47781
 11700.00000      1.47579
 11710.00000      1.47377
 11720.00000      1.47176
 11730.00000      1.46975
 11740.00000      1.46774
 11750.00000      1.46574
 11760.00000      1.46373
 11770.00000      1.46174
 11780.00000      1.45974
 11790.00000      1.45775
 11800.00000      1.45576
 11810.00000      1.45378
 11820.00000      1.45180
 11830.00000      1.44982
 11840.00000      1.44785
 11850.00000      1.44587
 11860.00000      1.44391
 11870.00000      1.44194
 11880.00000      1.43998
 11890.00000      1.43802
 11900.00000      1.43607
 11910.00000      1.43412
 11920.00000      1.43217
 11930.00000      1.43023
 11940.00000      1.42828
 11950.00000      1.42635
 11960.00000      1.42441
 11970.00000      1.42248
 11980.00000      1.42055
 11990.00000      1.41863
 12000.00000      1.41670
 12010.00000      1.41478
 12020.00000      1.41287
 12030.00000      1.41096
 12040.00000      1.40905
 12050.00000      1.40714
 12060.00000      1.40524
 12070.00000      1.40334
 12080.00000      1.40144
 12090.00000      1.39955
 12100.00000      1.39766
 12110.00000      1.39577
 12120.00000      1.39389
 12130.00000      1.39201
 12140.00000      1.39013
 12150.00000      1.38825
 12160.00000      1.38638
 12170.00000      1.38451
 12180.00000      1.38265
 12190.00000      1.38079
 12200.00000      1.37893
 12210.00000      1.37707
 12220.00000      1.37522
 12230.00000      1.37337
 12240.00000      1.37152
 12250.00000      1.36967
 12260.00000      1.36783
 12270.00000      1.36599
 12280.00000      1.36416
